,QueryID,SubjectID,Perc.Ident,Alignment.Length,Mismatches,Gap.Openings,Q.start,Q.end,S.start,S.end,E,Bits,kmer.id
11,kmer_2,Ciliophora_sp|UDB0498465|SH3318838.08FU|reps|k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Ciliophora;s__Ciliophora_sp,100,13,0,0,1,13,117,129,2.4,25.1,kmer_2
12,kmer_2,Ciliophora_sp|UDB0454877|SH3314174.08FU|reps|k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Ciliophora;s__Ciliophora_sp,100,13,0,0,1,13,271,283,2.4,25.1,kmer_2
13,kmer_2,Ciliophora_sp|UDB0269710|SH3318839.08FU|reps|k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Ciliophora;s__Ciliophora_sp,100,13,0,0,1,13,282,294,2.4,25.1,kmer_2
14,kmer_2,Blumeria_sp|MT462296|SH2718993.08FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Erysiphales;f__Erysiphaceae;g__Blumeria;s__Blumeria_sp,100,13,0,0,1,13,341,353,2.4,25.1,kmer_2
15,kmer_3,Ciliophora_sp|UDB0736641|SH3337325.08FU|reps|k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Ciliophora;s__Ciliophora_sp,100,13,0,0,1,13,270,282,2.4,25.1,kmer_3
16,kmer_3,Ciliophora_sp|UDB0724225|SH3337331.08FU|reps|k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Ciliophora;s__Ciliophora_sp,100,13,0,0,1,13,250,262,2.4,25.1,kmer_3
17,kmer_3,Ciliophora_sp|UDB0498465|SH3318838.08FU|reps|k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Ciliophora;s__Ciliophora_sp,100,13,0,0,1,13,118,130,2.4,25.1,kmer_3
18,kmer_3,Blumeria_sp|MT462296|SH2718993.08FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Erysiphales;f__Erysiphaceae;g__Blumeria;s__Blumeria_sp,100,13,0,0,1,13,342,354,2.4,25.1,kmer_3
19,kmer_4,Ciliophora_sp|UDB0498465|SH3318838.08FU|reps|k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Ciliophora;s__Ciliophora_sp,100,13,0,0,1,13,119,131,2.4,25.1,kmer_4
20,kmer_11,Parathyridaria_rosae|MG828940|SH1561381.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Thyridariaceae;g__Parathyridaria;s__Parathyridaria_rosae,100,13,0,0,1,13,438,450,2.4,25.1,kmer_11
21,kmer_15,Strophariaceae_sp|EU144509|SH1639424.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Strophariaceae;g__unidentified;s__Strophariaceae_sp,100,13,0,0,1,13,108,120,2.4,25.1,kmer_15
22,kmer_15,Agaricales_sp|FJ997646|SH1563824.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__unidentified;g__unidentified;s__Agaricales_sp,100,13,0,0,1,13,45,57,2.4,25.1,kmer_15
23,kmer_15,Agaricales_sp|UDB008547|SH1563915.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__unidentified;g__unidentified;s__Agaricales_sp,100,13,0,0,1,13,119,131,2.4,25.1,kmer_15
24,kmer_15,Agaricales_sp|UDB031045|SH1563805.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__unidentified;g__unidentified;s__Agaricales_sp,100,13,0,0,1,13,111,123,2.4,25.1,kmer_15
25,kmer_15,Galerina_sphagnicola|JF908015|SH1649972.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Strophariaceae;g__Galerina;s__Galerina_sphagnicola,100,13,0,0,1,13,106,118,2.4,25.1,kmer_15
26,kmer_15,Hebeloma_hetieri|KT591539|SH1563863.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Hymenogastraceae;g__Hebeloma;s__Hebeloma_hetieri,100,13,0,0,1,13,115,127,2.4,25.1,kmer_15
27,kmer_16,Strophariaceae_sp|EU144509|SH1639424.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Strophariaceae;g__unidentified;s__Strophariaceae_sp,100,13,0,0,1,13,109,121,2.4,25.1,kmer_16
28,kmer_16,Agaricales_sp|FJ997646|SH1563824.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__unidentified;g__unidentified;s__Agaricales_sp,100,13,0,0,1,13,46,58,2.4,25.1,kmer_16
29,kmer_16,Agaricales_sp|UDB008547|SH1563915.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__unidentified;g__unidentified;s__Agaricales_sp,100,13,0,0,1,13,120,132,2.4,25.1,kmer_16
30,kmer_16,Agaricales_sp|UDB031045|SH1563805.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__unidentified;g__unidentified;s__Agaricales_sp,100,13,0,0,1,13,112,124,2.4,25.1,kmer_16
31,kmer_16,Galerina_sphagnicola|JF908015|SH1649972.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Strophariaceae;g__Galerina;s__Galerina_sphagnicola,100,13,0,0,1,13,107,119,2.4,25.1,kmer_16
32,kmer_16,Laccaria_squarrosa|MF669958|SH1553042.08FU|refs|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Hydnangiaceae;g__Laccaria;s__Laccaria_squarrosa,100,13,0,0,1,13,95,107,2.4,25.1,kmer_16
33,kmer_16,Hebeloma_hetieri|KT591539|SH1563863.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Hymenogastraceae;g__Hebeloma;s__Hebeloma_hetieri,100,13,0,0,1,13,116,128,2.4,25.1,kmer_16
34,kmer_17,Blumeria_sp|MT462296|SH2718993.08FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Erysiphales;f__Erysiphaceae;g__Blumeria;s__Blumeria_sp,100,13,0,0,1,13,356,368,2.4,25.1,kmer_17
35,kmer_26,Ceratobasidiaceae_sp|MG761480|SH1554669.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__unidentified;s__Ceratobasidiaceae_sp,100,13,0,0,1,13,130,118,2.4,25.1,kmer_26
36,kmer_30,Ascomycota_sp|UDB014924|SH1653735.08FU|reps|k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Ascomycota_sp,100,13,0,0,1,13,364,376,2.4,25.1,kmer_30
37,kmer_31,Valsaria_neotropica|KP687874|SH1663984.08FU|refs_singleton|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Valsariales;f__Valsariaceae;g__Valsaria;s__Valsaria_neotropica,100,13,0,0,1,13,290,302,2.4,25.1,kmer_31
38,kmer_31,Diaporthales_sp|UDB041376|SH3343565.08FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Diaporthales;f__unidentified;g__unidentified;s__Diaporthales_sp,100,13,0,0,1,13,294,306,2.4,25.1,kmer_31
39,kmer_31,Capnodiales_sp|UDB0536427|SH3314821.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__unidentified;g__unidentified;s__Capnodiales_sp,100,13,0,0,1,13,306,318,2.4,25.1,kmer_31
40,kmer_31,Valsaria_insitiva|KP687886|SH1505648.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Valsariales;f__Valsariaceae;g__Valsaria;s__Valsaria_insitiva,100,13,0,0,1,13,290,302,2.4,25.1,kmer_31
41,kmer_31,Valsaria_lopadostomoides|KP687868|SH1505649.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Valsariales;f__Valsariaceae;g__Valsaria;s__Valsaria_lopadostomoides,100,13,0,0,1,13,292,304,2.4,25.1,kmer_31
42,kmer_31,Fungi_sp|UDB0652478|SH1564074.08FU|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Fungi_sp,100,13,0,0,1,13,430,442,2.4,25.1,kmer_31
43,kmer_31,Verruconis_verruculosa|UDB0769720|SH1563170.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Sympoventuriaceae;g__Verruconis;s__Verruconis_verruculosa,100,13,0,0,1,13,186,198,2.4,25.1,kmer_31
44,kmer_31,Fungi_sp|UDB0612525|SH3343593.08FU|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Fungi_sp,100,13,0,0,1,13,356,368,2.4,25.1,kmer_31
45,kmer_31,Ascomycota_sp|KP235790|SH1563169.08FU|reps|k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Ascomycota_sp,100,13,0,0,1,13,352,364,2.4,25.1,kmer_31
46,kmer_31,Sympoventuriaceae_sp|KP889610|SH1648117.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Sympoventuriaceae;g__unidentified;s__Sympoventuriaceae_sp,100,13,0,0,1,13,304,316,2.4,25.1,kmer_31
47,kmer_31,Pleosporales_sp|UDB0562430|SH2722423.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp,100,13,0,0,1,13,175,187,2.4,25.1,kmer_31
48,kmer_31,Sympoventuriaceae_sp|UDB0192177|SH2728561.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Sympoventuriaceae;g__unidentified;s__Sympoventuriaceae_sp,100,13,0,0,1,13,305,317,2.4,25.1,kmer_31
49,kmer_31,Valsaria_insitiva|KP687843|SH1505647.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Valsariales;f__Valsariaceae;g__Valsaria;s__Valsaria_insitiva,100,13,0,0,1,13,289,301,2.4,25.1,kmer_31
50,kmer_31,Fungi_sp|UDB0403413|SH3329469.08FU|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Fungi_sp,100,13,0,0,1,13,218,230,2.4,25.1,kmer_31
51,kmer_31,Fusicladium_amoenum|MK810906|SH1518138.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Sympoventuriaceae;g__Fusicladium;s__Fusicladium_amoenum,100,13,0,0,1,13,301,313,2.4,25.1,kmer_31
52,kmer_31,Ochroconis_sp|JX033592|SH1517006.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Sympoventuriaceae;g__Ochroconis;s__Ochroconis_sp,100,13,0,0,1,13,325,337,2.4,25.1,kmer_31
53,kmer_31,Basidiomycota_sp|UDB0530129|SH2720916.08FU|reps|k__Fungi;p__Basidiomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Basidiomycota_sp,100,13,0,0,1,13,425,437,2.4,25.1,kmer_31
54,kmer_31,Dictyocatenulata_alba|KT695389|SH1554971.08FU|reps|k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Lecanoromycetes_ord_Incertae_sedis;f__Lecanoromycetes_fam_Incertae_sedis;g__Dictyocatenulata;s__Dictyocatenulata_alba,100,13,0,0,1,13,310,322,2.4,25.1,kmer_31
55,kmer_31,Dictyocatenulata_alba|AB570315|SH1554972.08FU|reps|k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Lecanoromycetes_ord_Incertae_sedis;f__Lecanoromycetes_fam_Incertae_sedis;g__Dictyocatenulata;s__Dictyocatenulata_alba,100,13,0,0,1,13,299,311,2.4,25.1,kmer_31
56,kmer_31,Hymenochaete_murina|JQ279601|SH1546745.08FU|refs|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hymenochaetales;f__Hymenochaetaceae;g__Hymenochaete;s__Hymenochaete_murina,100,13,0,0,1,13,391,403,2.4,25.1,kmer_31
57,kmer_31,Basidiomycota_sp|UDB099390|SH2724680.08FU|reps|k__Fungi;p__Basidiomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Basidiomycota_sp,100,13,0,0,1,13,174,186,2.4,25.1,kmer_31
58,kmer_31,Diaporthales_sp|FM875861|SH1528032.08FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Diaporthales;f__unidentified;g__unidentified;s__Diaporthales_sp,100,13,0,0,1,13,323,335,2.4,25.1,kmer_31
59,kmer_31,Ochroconis_sp|KP235775|SH1563168.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Sympoventuriaceae;g__Ochroconis;s__Ochroconis_sp,100,13,0,0,1,13,333,345,2.4,25.1,kmer_31
60,kmer_31,Blumeria_sp|MT462296|SH2718993.08FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Erysiphales;f__Erysiphaceae;g__Blumeria;s__Blumeria_sp,100,13,0,0,1,13,370,382,2.4,25.1,kmer_31
61,kmer_31,Fusicladium_intermedium|MK810907|SH1518139.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Sympoventuriaceae;g__Fusicladium;s__Fusicladium_intermedium,100,13,0,0,1,13,301,313,2.4,25.1,kmer_31
62,kmer_31,Fusicladium_paraamoenum|KX228282|SH1518140.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Sympoventuriaceae;g__Fusicladium;s__Fusicladium_paraamoenum,100,13,0,0,1,13,302,314,2.4,25.1,kmer_31
63,kmer_31,Basidiomycota_sp|FN391375|SH1542506.08FU|reps|k__Fungi;p__Basidiomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Basidiomycota_sp,100,13,0,0,1,13,434,446,2.4,25.1,kmer_31
64,kmer_31,Fungi_sp|UDB0307278|SH2736368.08FU|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Fungi_sp,100,13,0,0,1,13,418,430,2.4,25.1,kmer_31
65,kmer_31,Fungi_sp|UDB049368|SH2721355.08FU|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Fungi_sp,100,13,0,0,1,13,861,873,2.4,25.1,kmer_31
66,kmer_33,Blumeria_sp|MT462296|SH2718993.08FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Erysiphales;f__Erysiphaceae;g__Blumeria;s__Blumeria_sp,100,13,0,0,1,13,372,384,2.4,25.1,kmer_33
67,kmer_34,Blumeria_sp|MT462296|SH2718993.08FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Erysiphales;f__Erysiphaceae;g__Blumeria;s__Blumeria_sp,100,13,0,0,1,13,373,385,2.4,25.1,kmer_34
68,kmer_35,Agaricus_devoniensis|KF848700|SH1593884.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Agaricus;s__Agaricus_devoniensis,100,13,0,0,1,13,3,15,2.4,25.1,kmer_35
69,kmer_35,Agaricus_cupressophilus|FJ172288|SH1593898.08FU|refs|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Agaricus;s__Agaricus_cupressophilus,100,13,0,0,1,13,62,74,2.4,25.1,kmer_35
70,kmer_35,Agaricus_duplocingulatoides|MH511677|SH1594047.08FU|refs|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Agaricus;s__Agaricus_duplocingulatoides,100,13,0,0,1,13,4,16,2.4,25.1,kmer_35
71,kmer_35,Agaricus_duplocingulatus|HM488743|SH1593885.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Agaricus;s__Agaricus_duplocingulatus,100,13,0,0,1,13,22,34,2.4,25.1,kmer_35
72,kmer_35,Agaricus_chiangmaiensis|MN741165|SH1594037.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Agaricus;s__Agaricus_chiangmaiensis,100,13,0,0,1,13,66,78,2.4,25.1,kmer_35
73,kmer_35,Agaricus_sp|KJ540955|SH1593973.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Agaricus;s__Agaricus_sp,100,13,0,0,1,13,49,61,2.4,25.1,kmer_35
74,kmer_35,Agaricus_sp|KJ540960|SH1593954.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Agaricus;s__Agaricus_sp,100,13,0,0,1,13,49,61,2.4,25.1,kmer_35
75,kmer_35,Agaricus_arvensis|UDB039611|SH1594040.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Agaricus;s__Agaricus_arvensis,100,13,0,0,1,13,71,83,2.4,25.1,kmer_35
76,kmer_35,Agaricus_sp|KR812337|SH1593908.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Agaricus;s__Agaricus_sp,100,13,0,0,1,13,49,61,2.4,25.1,kmer_35
77,kmer_35,Agaricus_bisporus|KY704348|SH1593912.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Agaricus;s__Agaricus_bisporus,100,13,0,0,1,13,60,72,2.4,25.1,kmer_35
78,kmer_36,Agaricus_devoniensis|KF848700|SH1593884.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Agaricus;s__Agaricus_devoniensis,100,13,0,0,1,13,4,16,2.4,25.1,kmer_36
79,kmer_36,Agaricus_cupressophilus|FJ172288|SH1593898.08FU|refs|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Agaricus;s__Agaricus_cupressophilus,100,13,0,0,1,13,63,75,2.4,25.1,kmer_36
80,kmer_36,Agaricus_duplocingulatoides|MH511677|SH1594047.08FU|refs|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Agaricus;s__Agaricus_duplocingulatoides,100,13,0,0,1,13,5,17,2.4,25.1,kmer_36
81,kmer_36,Agaricus_duplocingulatus|HM488743|SH1593885.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Agaricus;s__Agaricus_duplocingulatus,100,13,0,0,1,13,23,35,2.4,25.1,kmer_36
82,kmer_36,Agaricus_chiangmaiensis|MN741165|SH1594037.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Agaricus;s__Agaricus_chiangmaiensis,100,13,0,0,1,13,67,79,2.4,25.1,kmer_36
83,kmer_36,Agaricus_sp|KJ540955|SH1593973.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Agaricus;s__Agaricus_sp,100,13,0,0,1,13,50,62,2.4,25.1,kmer_36
84,kmer_36,Agaricus_sp|KJ540960|SH1593954.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Agaricus;s__Agaricus_sp,100,13,0,0,1,13,50,62,2.4,25.1,kmer_36
85,kmer_36,Agaricus_arvensis|UDB039611|SH1594040.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Agaricus;s__Agaricus_arvensis,100,13,0,0,1,13,72,84,2.4,25.1,kmer_36
86,kmer_36,Agaricus_sp|KR812337|SH1593908.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Agaricus;s__Agaricus_sp,100,13,0,0,1,13,50,62,2.4,25.1,kmer_36
87,kmer_36,Agaricus_bisporus|KY704348|SH1593912.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Agaricus;s__Agaricus_bisporus,100,13,0,0,1,13,61,73,2.4,25.1,kmer_36
88,kmer_41,Zygosaccharomyces_kombuchaensis|AY046193|SH1520780.08FU|refs|k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae;g__Zygosaccharomyces;s__Zygosaccharomyces_kombuchaensis,100,13,0,0,1,13,557,545,2.4,25.1,kmer_41
89,kmer_42,Farlowiella_carmichaeliana|UDB0542921|SH1654539.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Melanommataceae;g__Farlowiella;s__Farlowiella_carmichaeliana,100,13,0,0,1,13,109,121,2.4,25.1,kmer_42
90,kmer_48,Blumeria_sp|MT462296|SH2718993.08FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Erysiphales;f__Erysiphaceae;g__Blumeria;s__Blumeria_sp,100,13,0,0,1,13,387,399,2.4,25.1,kmer_48
91,kmer_49,Blumeria_sp|MT462296|SH2718993.08FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Erysiphales;f__Erysiphaceae;g__Blumeria;s__Blumeria_sp,100,13,0,0,1,13,388,400,2.4,25.1,kmer_49
92,kmer_50,Blumeria_sp|MT462296|SH2718993.08FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Erysiphales;f__Erysiphaceae;g__Blumeria;s__Blumeria_sp,100,13,0,0,1,13,389,401,2.4,25.1,kmer_50
93,kmer_51,Blumeria_sp|MT462296|SH2718993.08FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Erysiphales;f__Erysiphaceae;g__Blumeria;s__Blumeria_sp,100,13,0,0,1,13,390,402,2.4,25.1,kmer_51
94,kmer_53,Umbelopsis_sp|UDB0156975|SH1522259.08FU|reps|k__Fungi;p__Mucoromycota;c__Umbelopsidomycetes;o__Umbelopsidales;f__Umbelopsidaceae;g__Umbelopsis;s__Umbelopsis_sp,100,13,0,0,1,13,376,364,2.4,25.1,kmer_53
95,kmer_53,Blumeria_sp|MT462296|SH2718993.08FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Erysiphales;f__Erysiphaceae;g__Blumeria;s__Blumeria_sp,100,13,0,0,1,13,392,404,2.4,25.1,kmer_53
96,kmer_54,Blumeria_sp|MT462296|SH2718993.08FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Erysiphales;f__Erysiphaceae;g__Blumeria;s__Blumeria_sp,100,13,0,0,1,13,393,405,2.4,25.1,kmer_54
97,kmer_55,Blumeria_sp|MT462296|SH2718993.08FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Erysiphales;f__Erysiphaceae;g__Blumeria;s__Blumeria_sp,100,13,0,0,1,13,394,406,2.4,25.1,kmer_55
98,kmer_56,Blumeria_sp|MT462296|SH2718993.08FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Erysiphales;f__Erysiphaceae;g__Blumeria;s__Blumeria_sp,100,13,0,0,1,13,395,407,2.4,25.1,kmer_56
99,kmer_57,GS05_sp|UDB0563192|SH3337129.08FU|reps|k__Fungi;p__Rozellomycota;c__Rozellomycotina_cls_Incertae_sedis;o__GS05;f__unidentified;g__unidentified;s__GS05_sp,100,13,0,0,1,13,294,306,2.4,25.1,kmer_57
