,QueryID,SubjectID,Perc.Ident,Alignment.Length,Mismatches,Gap.Openings,Q.start,Q.end,S.start,S.end,E,Bits,kmer.id
11,kmer_2,Ciliophora_sp|UDB0498465|SH3318838.08FU|reps|k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Ciliophora;s__Ciliophora_sp,100,13,0,0,1,13,117,129,2.4,25.1,kmer_2
12,kmer_2,Ciliophora_sp|UDB0454877|SH3314174.08FU|reps|k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Ciliophora;s__Ciliophora_sp,100,13,0,0,1,13,271,283,2.4,25.1,kmer_2
13,kmer_2,Ciliophora_sp|UDB0269710|SH3318839.08FU|reps|k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Ciliophora;s__Ciliophora_sp,100,13,0,0,1,13,282,294,2.4,25.1,kmer_2
14,kmer_2,Blumeria_sp|MT462296|SH2718993.08FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Erysiphales;f__Erysiphaceae;g__Blumeria;s__Blumeria_sp,100,13,0,0,1,13,341,353,2.4,25.1,kmer_2
15,kmer_3,Ciliophora_sp|UDB0736641|SH3337325.08FU|reps|k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Ciliophora;s__Ciliophora_sp,100,13,0,0,1,13,270,282,2.4,25.1,kmer_3
16,kmer_3,Ciliophora_sp|UDB0724225|SH3337331.08FU|reps|k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Ciliophora;s__Ciliophora_sp,100,13,0,0,1,13,250,262,2.4,25.1,kmer_3
17,kmer_3,Ciliophora_sp|UDB0498465|SH3318838.08FU|reps|k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Ciliophora;s__Ciliophora_sp,100,13,0,0,1,13,118,130,2.4,25.1,kmer_3
18,kmer_3,Blumeria_sp|MT462296|SH2718993.08FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Erysiphales;f__Erysiphaceae;g__Blumeria;s__Blumeria_sp,100,13,0,0,1,13,342,354,2.4,25.1,kmer_3
19,kmer_4,Ciliophora_sp|UDB0498465|SH3318838.08FU|reps|k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Ciliophora;s__Ciliophora_sp,100,13,0,0,1,13,119,131,2.4,25.1,kmer_4
20,kmer_7,Venturia_asperata|MN958667|SH1626903.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Venturiaceae;g__Venturia;s__Venturia_asperata,100,13,0,0,1,13,27,15,2.4,25.1,kmer_7
21,kmer_7,Venturia_populina|AY177406|SH1626900.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Venturiaceae;g__Venturia;s__Venturia_populina,100,13,0,0,1,13,44,32,2.4,25.1,kmer_7
22,kmer_7,Venturiales_sp|UDB0626176|SH1626892.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__unidentified;g__unidentified;s__Venturiales_sp,100,13,0,0,1,13,24,12,2.4,25.1,kmer_7
23,kmer_7,Venturia_saliciperda|MK811006|SH1626894.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Venturiaceae;g__Venturia;s__Venturia_saliciperda,100,13,0,0,1,13,24,12,2.4,25.1,kmer_7
24,kmer_8,Venturia_asperata|MN958667|SH1626903.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Venturiaceae;g__Venturia;s__Venturia_asperata,100,13,0,0,1,13,26,14,2.4,25.1,kmer_8
25,kmer_8,Venturia_populina|AY177406|SH1626900.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Venturiaceae;g__Venturia;s__Venturia_populina,100,13,0,0,1,13,43,31,2.4,25.1,kmer_8
26,kmer_8,Venturiales_sp|UDB0626176|SH1626892.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__unidentified;g__unidentified;s__Venturiales_sp,100,13,0,0,1,13,23,11,2.4,25.1,kmer_8
27,kmer_8,Venturia_saliciperda|MK811006|SH1626894.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Venturiaceae;g__Venturia;s__Venturia_saliciperda,100,13,0,0,1,13,23,11,2.4,25.1,kmer_8
28,kmer_9,Trechispora_sp|UDB063680|SH2722580.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Trechisporales;f__Hydnodontaceae;g__Trechispora;s__Trechispora_sp,100,13,0,0,1,13,120,132,2.4,25.1,kmer_9
29,kmer_10,Preussia_sp|UDB0268032|SH1642171.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Preussia;s__Preussia_sp,100,13,0,0,1,13,382,370,2.4,25.1,kmer_10
30,kmer_10,Trechispora_microspora|UDB038247|SH1557431.08FU|refs|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Trechisporales;f__Hydnodontaceae;g__Trechispora;s__Trechispora_microspora,100,13,0,0,1,13,120,132,2.4,25.1,kmer_10
31,kmer_10,Trechispora_sp|UDB063680|SH2722580.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Trechisporales;f__Hydnodontaceae;g__Trechispora;s__Trechispora_sp,100,13,0,0,1,13,121,133,2.4,25.1,kmer_10
32,kmer_12,Dufourea_dissectula|KC179355|SH1548511.08FU|refs|k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Teloschistales;f__Teloschistaceae;g__Dufourea;s__Dufourea_dissectula,100,13,0,0,1,13,146,158,2.4,25.1,kmer_12
33,kmer_15,Sporothrix_fumea|HM051412|SH1552346.08FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Ophiostomatales;f__Ophiostomataceae;g__Sporothrix;s__Sporothrix_fumea,100,13,0,0,1,13,190,202,2.4,25.1,kmer_15
34,kmer_15,Sordariomycetes_sp|UDB058040|SH3597674.08FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__unidentified;f__unidentified;g__unidentified;s__Sordariomycetes_sp,100,13,0,0,1,13,13,1,2.4,25.1,kmer_15
35,kmer_16,Haloplaca_suaedae|HM582198|SH1648496.08FU|reps|k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Teloschistales;f__Teloschistaceae;g__Haloplaca;s__Haloplaca_suaedae,100,13,0,0,1,13,474,462,2.4,25.1,kmer_16
36,kmer_18,Nectriaceae_sp|MN256647|SH1546342.08FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__unidentified;s__Nectriaceae_sp,100,13,0,0,1,13,317,329,2.4,25.1,kmer_18
37,kmer_20,Coprinellus_brevisetulosus|GU227711|SH1513450.08FU|refs|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Psathyrellaceae;g__Coprinellus;s__Coprinellus_brevisetulosus,100,13,0,0,1,13,123,135,2.4,25.1,kmer_20
38,kmer_21,Ropalospora_phaeoplaca|LC516203|SH3592497.08FU|reps|k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Umbilicariales;f__Ropalosporaceae;g__Ropalospora;s__Ropalospora_phaeoplaca,100,13,0,0,1,13,102,90,2.4,25.1,kmer_21
39,kmer_25,Venturia_nashicola|GU086319|SH1626887.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Venturiaceae;g__Venturia;s__Venturia_nashicola,100,13,0,0,1,13,36,48,2.4,25.1,kmer_25
40,kmer_26,Venturia_pyrina|KX815325|SH1626888.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Venturiaceae;g__Venturia;s__Venturia_pyrina,100,13,0,0,1,13,44,56,2.4,25.1,kmer_26
41,kmer_26,Venturia_nashicola|GU086319|SH1626887.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Venturiaceae;g__Venturia;s__Venturia_nashicola,100,13,0,0,1,13,37,49,2.4,25.1,kmer_26
42,kmer_29,Phaeoisaria_loranthacearum|KR611888|SH1956941.08FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Pleurotheciales;f__Pleurotheciaceae;g__Phaeoisaria;s__Phaeoisaria_loranthacearum,100,13,0,0,1,13,303,315,2.4,25.1,kmer_29
43,kmer_29,Phaeoisaria_pseudoclematidis|KP744457|SH1737504.08FU|refs_singleton|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Pleurotheciales;f__Pleurotheciaceae;g__Phaeoisaria;s__Phaeoisaria_pseudoclematidis,100,13,0,0,1,13,310,322,2.4,25.1,kmer_29
44,kmer_29,Phaeoisaria_fasciculata|KT278719|SH1567244.08FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Pleurotheciales;f__Pleurotheciaceae;g__Phaeoisaria;s__Phaeoisaria_fasciculata,100,13,0,0,1,13,310,322,2.4,25.1,kmer_29
45,kmer_29,Phaeoisaria_clematidis|EU552148|SH1567243.08FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Pleurotheciales;f__Pleurotheciaceae;g__Phaeoisaria;s__Phaeoisaria_clematidis,100,13,0,0,1,13,302,314,2.4,25.1,kmer_29
46,kmer_29,Phaeoisaria_sparsa|HF677179|SH1567245.08FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Pleurotheciales;f__Pleurotheciaceae;g__Phaeoisaria;s__Phaeoisaria_sparsa,100,13,0,0,1,13,309,321,2.4,25.1,kmer_29
47,kmer_29,Phaeoisaria_sp|KU535736|SH1567253.08FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Pleurotheciales;f__Pleurotheciaceae;g__Phaeoisaria;s__Phaeoisaria_sp,100,13,0,0,1,13,348,360,2.4,25.1,kmer_29
48,kmer_29,Phaeoisaria_aquatica|MF399237|SH1567260.08FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Pleurotheciales;f__Pleurotheciaceae;g__Phaeoisaria;s__Phaeoisaria_aquatica,100,13,0,0,1,13,275,287,2.4,25.1,kmer_29
49,kmer_29,Phaeoisaria_filiformis|AB725393|SH1567259.08FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Pleurotheciales;f__Pleurotheciaceae;g__Phaeoisaria;s__Phaeoisaria_filiformis,100,13,0,0,1,13,277,289,2.4,25.1,kmer_29
50,kmer_29,Phaeoisaria_sedimenticola|JQ074237|SH1567252.08FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Pleurotheciales;f__Pleurotheciaceae;g__Phaeoisaria;s__Phaeoisaria_sedimenticola,100,13,0,0,1,13,319,331,2.4,25.1,kmer_29
51,kmer_29,Phaeoisaria_loranthacearum|MG820097|SH1567246.08FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Pleurotheciales;f__Pleurotheciaceae;g__Phaeoisaria;s__Phaeoisaria_loranthacearum,100,13,0,0,1,13,308,320,2.4,25.1,kmer_29
52,kmer_29,Phaeoisaria_sp|MG022180|SH2708218.08FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Pleurotheciales;f__Pleurotheciaceae;g__Phaeoisaria;s__Phaeoisaria_sp,100,13,0,0,1,13,306,318,2.4,25.1,kmer_29
53,kmer_41,Zygosaccharomyces_kombuchaensis|AY046193|SH1520780.08FU|refs|k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae;g__Zygosaccharomyces;s__Zygosaccharomyces_kombuchaensis,100,13,0,0,1,13,557,545,2.4,25.1,kmer_41
54,kmer_42,Farlowiella_carmichaeliana|UDB0542921|SH1654539.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Melanommataceae;g__Farlowiella;s__Farlowiella_carmichaeliana,100,13,0,0,1,13,109,121,2.4,25.1,kmer_42
55,kmer_48,Blumeria_sp|MT462296|SH2718993.08FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Erysiphales;f__Erysiphaceae;g__Blumeria;s__Blumeria_sp,100,13,0,0,1,13,387,399,2.4,25.1,kmer_48
56,kmer_49,Blumeria_sp|MT462296|SH2718993.08FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Erysiphales;f__Erysiphaceae;g__Blumeria;s__Blumeria_sp,100,13,0,0,1,13,388,400,2.4,25.1,kmer_49
57,kmer_50,Blumeria_sp|MT462296|SH2718993.08FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Erysiphales;f__Erysiphaceae;g__Blumeria;s__Blumeria_sp,100,13,0,0,1,13,389,401,2.4,25.1,kmer_50
58,kmer_54,Tulostoma_sp|KU519019|SH1571417.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Tulostoma;s__Tulostoma_sp,100,13,0,0,1,13,518,530,2.4,25.1,kmer_54
59,kmer_54,Tulostoma_kotlabae|DQ112629|SH1571414.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Tulostoma;s__Tulostoma_kotlabae,100,13,0,0,1,13,550,562,2.4,25.1,kmer_54
60,kmer_54,Tulostoma_grandisporum|KU519003|SH1512273.08FU|refs|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Tulostoma;s__Tulostoma_grandisporum,100,13,0,0,1,13,581,593,2.4,25.1,kmer_54
61,kmer_54,Fungi_sp|EU480216|SH1643347.08FU|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Fungi_sp,100,13,0,0,1,13,106,94,2.4,25.1,kmer_54
62,kmer_54,Lepiota_venenata|MK651617|SH1554433.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Lepiota;s__Lepiota_venenata,100,13,0,0,1,13,524,536,2.4,25.1,kmer_54
63,kmer_55,Hymenochaete_tenuis|JQ279538|SH1600780.08FU|refs|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hymenochaetales;f__Hymenochaetaceae;g__Hymenochaete;s__Hymenochaete_tenuis,100,13,0,0,1,13,53,41,2.4,25.1,kmer_55
64,kmer_55,Hymenochaete_sp|MF370593|SH1600778.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hymenochaetales;f__Hymenochaetaceae;g__Hymenochaete;s__Hymenochaete_sp,100,13,0,0,1,13,54,42,2.4,25.1,kmer_55
65,kmer_56,Tulostoma_sp|KU518990|SH1512289.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Tulostoma;s__Tulostoma_sp,100,13,0,0,1,13,587,599,2.4,25.1,kmer_56
66,kmer_60,Boletaceae_sp|MH277494|SH1507236.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Boletaceae;g__unidentified;s__Boletaceae_sp,100,13,0,0,1,13,425,413,2.4,25.1,kmer_60
67,kmer_61,Amanita_beckeri|JF907758|SH1795219.08FU|refs|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Amanitaceae;g__Amanita;s__Amanita_beckeri,100,13,0,0,1,13,387,375,2.4,25.1,kmer_61
68,kmer_61,Amanita_lividopallescens|UDB015175|SH1611310.08FU|refs|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Amanitaceae;g__Amanita;s__Amanita_lividopallescens,100,13,0,0,1,13,403,391,2.4,25.1,kmer_61
69,kmer_61,Amanita_sp|MT013991|SH1611377.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Amanitaceae;g__Amanita;s__Amanita_sp,100,13,0,0,1,13,392,380,2.4,25.1,kmer_61
70,kmer_61,Amanita_chiui|MH508303|SH1611371.08FU|refs|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Amanitaceae;g__Amanita;s__Amanita_chiui,100,13,0,0,1,13,327,315,2.4,25.1,kmer_61
71,kmer_61,Fungi_sp|UDB0596619|SH3338777.08FU|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Fungi_sp,100,13,0,0,1,13,442,430,2.4,25.1,kmer_61
72,kmer_61,Amanita_changtuia|MH508299|SH1611361.08FU|refs|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Amanitaceae;g__Amanita;s__Amanita_changtuia,100,13,0,0,1,13,394,382,2.4,25.1,kmer_61
73,kmer_61,Amanita_populiphila|MH939272|SH1611373.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Amanitaceae;g__Amanita;s__Amanita_populiphila,100,13,0,0,1,13,379,367,2.4,25.1,kmer_61
74,kmer_61,Amanita_griseofusca|MH241057|SH1611359.08FU|refs|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Amanitaceae;g__Amanita;s__Amanita_griseofusca,100,13,0,0,1,13,394,382,2.4,25.1,kmer_61
75,kmer_61,GS01_sp|KP889885|SH1565557.08FU|reps|k__Fungi;p__GS01;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__GS01_sp,100,13,0,0,1,13,442,430,2.4,25.1,kmer_61
76,kmer_64,Eutypa_consobrina|MH397629|SH1572205.08FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Diatrypaceae;g__Eutypa;s__Eutypa_consobrina,100,13,0,0,1,13,382,370,2.4,25.1,kmer_64
77,kmer_65,Eutypa_consobrina|MH397629|SH1572205.08FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Diatrypaceae;g__Eutypa;s__Eutypa_consobrina,100,13,0,0,1,13,381,369,2.4,25.1,kmer_65
78,kmer_66,Hypocreales_sp|UDB088626|SH2725267.08FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__unidentified;g__unidentified;s__Hypocreales_sp,100,13,0,0,1,13,13,25,2.4,25.1,kmer_66
79,kmer_67,Hypocreales_sp|UDB088626|SH2725267.08FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__unidentified;g__unidentified;s__Hypocreales_sp,100,13,0,0,1,13,14,26,2.4,25.1,kmer_67
80,kmer_68,Wynnea_gigantea|MK335782|SH3590444.08FU|reps|k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Sarcoscyphaceae;g__Wynnea;s__Wynnea_gigantea,100,13,0,0,1,13,57,69,2.4,25.1,kmer_68
81,kmer_68,Sebacinaceae_sp|JF912456|SH1549577.08FU|refs|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Sebacinaceae;g__unidentified;s__Sebacinaceae_sp,100,13,0,0,1,13,65,77,2.4,25.1,kmer_68
82,kmer_68,Hypocreales_sp|UDB088626|SH2725267.08FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__unidentified;g__unidentified;s__Hypocreales_sp,100,13,0,0,1,13,15,27,2.4,25.1,kmer_68
83,kmer_69,Colletotrichum_gloeosporioides|MW159362|SH3596045.08FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Glomerellaceae;g__Colletotrichum;s__Colletotrichum_gloeosporioides,100,13,0,0,1,13,357,345,2.4,25.1,kmer_69
84,kmer_69,Volvariella_murinella|UDB015160|SH1522740.08FU|refs|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Pluteaceae;g__Volvariella;s__Volvariella_murinella,100,13,0,0,1,13,573,585,2.4,25.1,kmer_69
85,kmer_77,Raffaelea_santoroi|MH859006|SH2759583.08FU|refs_singleton|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Ophiostomatales;f__Ophiostomataceae;g__Raffaelea;s__Raffaelea_santoroi,100,13,0,0,1,13,452,464,2.4,25.1,kmer_77
86,kmer_77,Acrophialophora_hechuanensis|DQ185070|SH1800680.08FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Acrophialophora;s__Acrophialophora_hechuanensis,100,13,0,0,1,13,95,107,2.4,25.1,kmer_77
87,kmer_77,Chaetomiaceae_sp|JN031021|SH1615622.08FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__unidentified;s__Chaetomiaceae_sp,100,13,0,0,1,13,48,60,2.4,25.1,kmer_77
88,kmer_77,Pertusariaceae_sp|MG947633|SH1574109.08FU|reps|k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Pertusariales;f__Pertusariaceae;g__unidentified;s__Pertusariaceae_sp,100,13,0,0,1,13,16,28,2.4,25.1,kmer_77
89,kmer_77,Arcopilus_turgidopilosus|KX976588|SH1615694.08FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Arcopilus;s__Arcopilus_turgidopilosus,100,13,0,0,1,13,113,125,2.4,25.1,kmer_77
90,kmer_77,Chaetomium_variosporum|JX280860|SH1615804.08FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Chaetomium;s__Chaetomium_variosporum,100,13,0,0,1,13,93,105,2.4,25.1,kmer_77
91,kmer_77,Geomyces_sp|UDB0240296|SH1557225.08FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Thelebolales;f__Pseudeurotiaceae;g__Geomyces;s__Geomyces_sp,100,13,0,0,1,13,244,256,2.4,25.1,kmer_77
92,kmer_77,Ophiocordycipitaceae_sp|AB294423|SH1553246.08FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Ophiocordycipitaceae;g__unidentified;s__Ophiocordycipitaceae_sp,100,13,0,0,1,13,330,342,2.4,25.1,kmer_77
93,kmer_77,Aspergillaceae_sp|MH858516|SH1533154.08FU|reps|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__unidentified;s__Aspergillaceae_sp,100,13,0,0,1,13,405,393,2.4,25.1,kmer_77
94,kmer_77,Dichotomopilus_fusus|KX976660|SH1615741.08FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Dichotomopilus;s__Dichotomopilus_fusus,100,13,0,0,1,13,85,97,2.4,25.1,kmer_77
95,kmer_77,Hirsutella_sp|KY415575|SH1649227.08FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Ophiocordycipitaceae;g__Hirsutella;s__Hirsutella_sp,100,13,0,0,1,13,82,94,2.4,25.1,kmer_77
96,kmer_77,Pertusaria_amara|KU894623|SH1549858.08FU|reps|k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Pertusariales;f__Pertusariaceae;g__Pertusaria;s__Pertusaria_amara,100,13,0,0,1,13,16,28,2.4,25.1,kmer_77
97,kmer_77,Exophiala_sp|HG328017|SH1635794.08FU|reps|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Exophiala;s__Exophiala_sp,100,13,0,0,1,13,400,412,2.4,25.1,kmer_77
98,kmer_77,Microstoma_sp|MG845232|SH1507948.08FU|reps|k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Sarcoscyphaceae;g__Microstoma;s__Microstoma_sp,100,13,0,0,1,13,97,109,2.4,25.1,kmer_77
